pl_name,hostname,pl_rade,pl_orbsmax,st_teff,st_lum,teq_recalc,st_lum_linear
Kepler-206 d,Kepler-206,1.19,0.163,5764.0,0.08357,722.5093866705157,1.2121880546599892
Kepler-122 c,Kepler-122,5.87,0.108,6050.0,0.26993,988.1330336804357,1.8617870278636373
Kepler-251 c,Kepler-251,2.77,0.122,5526.0,-0.17197,720.8956095838624,0.6730231454704797
Kepler-234 c,Kepler-234,3.51,0.077,6224.0,0.23955,1149.9711188650533,1.736001115881308
KOI-1257 b,KOI-1257,10.54,0.382,5520.0,0.0292,457.41785654407863,1.0695473105661604
Kepler-200 b,Kepler-200,2.13,0.08,5678.0,0.00778,987.2901460381473,1.0180755321872546
Kepler-188 c,Kepler-188,3.19,0.066,6021.0,0.03447,1103.7998434833435,1.0826049288451798
Kepler-252 c,Kepler-252,2.15,0.08,4208.0,-0.78566,625.2947789112962,0.16380984523302317
Kepler-158 c,Kepler-158,1.9,0.158,4623.0,-0.75667,452.4272474462267,0.17511768203100708
TOI-1272 b,TOI-1272,4.13204907,0.0417,5065.0,-0.42597,1065.3302732163115,0.37499890535749236
KELT-12 b,KELT-12,19.95202,0.06708,6279.0,0.89209,1793.7865733183442,7.79991733536344
TOI-5720 b,TOI-5720,1.09,0.018288,3325.0,-1.79183,732.8316023155085,0.01614990604173662
Kepler-421 b,Kepler-421,4.16,1.219,5308.0,-0.398,200.23636058389832,0.39994474976109745
Kepler-343 c,Kepler-343,2.02,0.167,5807.0,0.2162,770.4359868144057,1.6451291587709707
Kepler-347 c,Kepler-347,1.75,0.183,6088.0,0.34232,791.4058406074475,2.1994799125576994
Kepler-190 b,Kepler-190,1.56,0.03,5106.0,-0.44055,1245.5084220605665,0.36261853583983383
Kepler-253 c,Kepler-253,2.65,0.089,5208.0,-0.38741,745.5852240134102,0.4098170284865348
Kepler-170 c,Kepler-170,2.86,0.131,5679.0,-0.05453,744.3490665691772,0.8820028734322441
Kepler-205 c,Kepler-205,1.64,0.122,4321.0,-0.95618,459.0076044076863,0.11061652218361451
KELT-7 b,KELT-7,17.9344,0.04415,6768.0,0.758,2046.819010455889,5.727960309858292
WASP-76 b,WASP-76,20.78145022,0.033,6329.0,0.65418,2230.14358769501,4.510035911560338
WASP-127 b,WASP-127,14.694999,0.0484,5620.0,0.27574,1481.0070132005178,1.8868613995732886
TOI-216.02,TOI-216,8.0,0.1293,5026.0,-0.44159,599.5812365674145,0.3617512162979007
HATS-59 c,HATS-59,12.3,2.504,5670.0,-0.00436,175.24177105004307,0.9900109542601704
Kepler-202 b,Kepler-202,1.63,0.045,4668.0,-0.63817,907.6032430347228,0.23005411185489524
Kepler-214 c,Kepler-214,2.13,0.194,6169.0,0.5108,846.923007280758,3.2419028782278736
Kepler-192 b,Kepler-192,2.74,0.09,5479.0,-0.09429,877.7099894360555,0.8048408295201075
Kepler-196 c,Kepler-196,2.24,0.24,5128.0,-0.39257,452.68559512488383,0.4049766653494202
Kepler-245 d,Kepler-245,3.03,0.202,5100.0,-0.39579,492.51743745830424,0.40198514091023946
Kepler-101 c,Kepler-101,1.25,0.0684,5667.0,0.42034,1353.9472517499541,2.6323279795459977
Kepler-154 b,Kepler-154,2.26,0.198,5690.0,0.03322,636.8207425068222,1.0794934213489977
Kepler-359 d,Kepler-359,4.01,0.372,6248.0,-0.09657,431.1524179128766,0.8006265723495446
Kepler-256 c,Kepler-256,2.15,0.045,5551.0,-0.0591,1266.6701582396545,0.8727703824424156
Kepler-254 b,Kepler-254,3.87,0.064,5957.0,-0.12491,1022.650674014748,0.7500496280063079
Kepler-184 c,Kepler-184,1.97,0.141,5788.0,-0.22509,650.3733537316799,0.5955387156691003
Kepler-248 b,Kepler-248,3.02,0.066,5190.0,-0.41834,850.5264580902478,0.38164537173352653
Kepler-172 b,Kepler-172,2.35,0.04,5526.0,-0.03187,1364.7317653346468,0.9292445015427806
Kepler-205 b,Kepler-205,1.51,0.032,4321.0,-0.95618,896.2409983909554,0.11061652218361451
Kepler-257 c,Kepler-257,5.41,0.066,5180.0,-0.37756,870.7286372769202,0.4192180755661577
Kepler-217 b,Kepler-217,2.23,0.065,6171.0,0.75356,1682.5892798300158,5.669698958984373
Kepler-174 c,Kepler-174,1.49,0.214,4880.0,-0.5704,432.750829735527,0.26890569500292505
Kepler-251 d,Kepler-251,2.77,0.182,5526.0,-0.17197,590.2236424241444,0.6730231454704797
Kepler-423 b,Kepler-423,13.361,0.03585,5560.0,-0.018,1453.1157697280155,0.9594006315159331
TOI-561 e,TOI-561,2.517,0.33,5342.0,-0.28233,411.3441506488058,0.5219993954170735
LTT 1445 A b,LTT 1445 A,1.34,0.0381,3562.0,-2.04591,438.6365409502368,0.00899684006121017
KELT-11 b,KELT-11,15.13212395,0.0623,5375.0,0.74429,1709.5164043069908,5.549961877770312
TOI-2537 c,TOI-2537,12.7,2.78,4870.0,-0.52143,123.49941430404192,0.3010024288370056
TOI-1749 b,TOI-1749,1.39,0.0291,3985.0,-1.15649,837.4826169002476,0.06974450559627365
TOI-3819 b,TOI-3819,13.13692538,0.04611,5859.0,0.39967,1629.538909378766,2.509978491834979
Kepler-361 b,Kepler-361,1.45,0.086,6169.0,0.45876,1234.4842979822956,2.8758087448910055
Kepler-362 b,Kepler-362,0.88,0.087,5788.0,0.20872,1062.833340687743,1.6170371591108033
Kepler-218 c,Kepler-218,3.14,0.248,5502.0,0.00935,561.2501311628068,1.0217625953505471
Kepler-193 b,Kepler-193,2.39,0.106,6335.0,0.09956,904.2361454210131,1.2576505932164164
Kepler-253 d,Kepler-253,3.17,0.13,5208.0,-0.38741,616.9083090938499,0.4098170284865348
Kepler-192 c,Kepler-192,2.79,0.15,5479.0,-0.09429,679.8712343771462,0.8048408295201075
TOI-2346 b,TOI-2346,16.11851425,0.0473,6480.0,0.48144,1686.4529350354535,3.0299816614343156
HIP 113103 b,HIP 113103,1.829,0.06899,4930.0,-0.57629,759.5899734632907,0.265283354166789
HD 28109 d,HD 28109,3.11,0.411,6189.0,0.43297,556.3734340992195,2.7100044249512933
WASP-136 b,WASP-136,16.81347105,0.0661,6250.0,0.82265,1736.2272420304184,6.6473722536707545
TOI-1439 b,TOI-1439,4.2427861,0.192,5841.0,0.44091,817.7521254064202,2.7600058336054962
K2-415 b,K2-415,1.015,0.027,3173.0,-2.45469,411.803860686527,0.0035100233050130276
WASP-185 b,WASP-185,14.01125,0.0904,5900.0,0.41219,1172.2171761504424,2.583390153817055
Kepler-365 c,Kepler-365,1.64,0.137,6012.0,0.112,801.0959061094004,1.2941958414499861
Kepler-220 c,Kepler-220,1.57,0.076,4632.0,-0.67594,683.3654218037015,0.21089194878024153
Kepler-487 d,Kepler-487,2.77513568,0.03445,5422.0,-0.17269,1356.0561816327001,0.6719082908583278
TOI-1634 b,TOI-1634,1.773,0.01545,3472.0,-1.5784,901.5307697757631,0.0263997612935481
K2-266 c,K2-266,0.705,0.0679,4285.0,-0.82333,664.1671765804375,0.15020002328660653
HD 110067 g,HD 110067,2.607,0.2621,5266.0,-0.36224,440.80984500624805,0.43427017128316153
TOI-1696 b,TOI-1696,3.09,0.0229,3185.0,-2.14813,533.4510259911401,0.0071100065366077264
Kepler-522 b,Kepler-522,6.91,0.25029,6392.0,0.65452,809.9403712024587,4.513568106116282
K2-199 c,K2-199,2.85,0.0662,4491.0,-0.73283,708.6116713433661,0.18499926373938747
TOI-3688 A b,TOI-3688 A,13.08088048,0.0456,5950.0,0.2833,1532.453744212277,1.9199945679542882
TOI-1723 b,TOI-1723,3.435,0.113496,5777.0,0.06446,856.3859193881535,1.160005370784736
Kepler-670 b,Kepler-670,13.18,0.0383,5709.0,-0.1003,1340.8197825152997,0.7937797216901169
Kepler-196 b,Kepler-196,1.9,0.138,5128.0,-0.39257,596.9840840257989,0.4049766653494202
Kepler-221 c,Kepler-221,2.93,0.059,5243.0,-0.40429,906.8726201624792,0.39419399126187915
Kepler-163 c,Kepler-163,2.26,0.152,5776.0,-0.13799,658.6057256105782,0.7277965624790453
Kepler-407 c,Kepler-407,12.3,3.27090369,5476.0,-0.03934,150.2712564126673,0.9133978815290403
Kepler-427 b,Kepler-427,13.79,0.091,5800.0,0.29,1088.9905216383197,1.9498445997580451
TOI-1246 c,TOI-1246,2.45109846,0.061,5213.0,-0.30103,946.5038359921288,0.4999999950079739
WASP-148 c,WASP-148,13.9,0.2044,5555.0,-0.13906,567.5960313394091,0.7260056491191559
Kepler-207 d,Kepler-207,3.31,0.068,5920.0,0.5343,1449.9911100420343,3.422157551537391
Kepler-245 b,Kepler-245,2.57,0.071,5100.0,-0.39579,830.7457373806111,0.40198514091023946
Kepler-208 b,Kepler-208,1.63,0.054,6092.0,0.30912,1429.3148833370528,2.0376050110008768
Kepler-246 b,Kepler-246,2.34,0.052,5206.0,-0.41338,960.9440988002502,0.3860290606311983
Kepler-179 c,Kepler-179,2.0,0.064,5302.0,-0.27765,936.5744564424579,0.5276549297489377
Kepler-226 c,Kepler-226,2.27,0.058,5571.0,-0.23921,1005.8386024866674,0.5764876394985796
Kepler-113 b,Kepler-113,1.82,0.05123,4725.0,-0.57598,881.6325539823804,0.26547278138943675
Kepler-48 d,Kepler-48,2.04,0.23302,5194.0,-0.28926,487.56575762921085,0.5137360000779914
Kepler-199 b,Kepler-199,3.11,0.158,5644.0,-0.09685,661.4602526839146,0.800110555684585
Kepler-237 c,Kepler-237,2.08,0.071,4861.0,-0.47742,792.611960527605,0.33310411670350715
HD 181234 b,HD 181234,12.5,7.427,5386.0,-0.09853,96.3841416177425,0.7970214323986051
Kepler-247 c,Kepler-247,4.09,0.084,5100.0,-0.42165,752.4760001641189,0.3787476963349789
Kepler-161 b,Kepler-161,2.12,0.054,5078.0,-0.44679,925.0184946001473,0.35744563665966983
Kepler-153 b,Kepler-153,2.92,0.129,5404.0,-0.4463,598.652693384615,0.35784915826417596
Kepler-106 b,Kepler-106,0.82,0.06491,5858.0,0.08255,1144.2646762239417,1.2093444058488
Kepler-100 d,Kepler-100,1.61,0.21747,5825.0,0.39445,748.0964927626396,2.479990401810008
Kepler-274 b,Kepler-274,1.54,0.101,6023.0,0.2013,982.2207599601437,1.5896444569080017
Kepler-312 b,Kepler-312,1.29,0.031,6115.0,0.59751,2227.108877151539,3.958311790805134
Kepler-211 c,Kepler-211,1.29,0.062,5123.0,-0.4133,880.0836466140798,0.38610017636183586
Kepler-212 c,Kepler-212,2.74,0.207,5852.0,0.38347,761.9511400424497,2.4180762973680174
Kepler-228 d,Kepler-228,4.04,0.101,6043.0,0.11115,932.5488890064655,1.2916653219766048
HD 27894 d,HD 27894,12.7,5.362,4875.0,-0.449,92.71102681309218,0.35563131856898533
Kepler-230 b,Kepler-230,4.26,0.191,5588.0,-0.36784,514.7165259172898,0.42870643259370567
TOI-444 b,TOI-444,2.77,0.133,5225.0,-0.41794,599.2857836730275,0.38199704203633117
TOI-2202 b,TOI-2202,10.95117414,0.09564,5169.0,-0.40121,713.5468811155922,0.39699953675478805
Wendelstein-2 b,Wendelstein-2,12.9934728,0.0234,4591.0,-0.83411,1124.37030497484,0.14651766876142822
LTT 3780 c,LTT 3780,2.39,0.0757,3358.0,-1.78252,362.13196079003257,0.01649985014952608
Kepler-166 b,Kepler-166,2.27,0.072,5413.0,-0.38508,830.0582066046866,0.41202161492023126
Kepler-181 c,Kepler-181,1.99,0.049,5333.0,-0.37878,1009.8381088751247,0.4180420800599918
Kepler-106 d,Kepler-106,0.95,0.16063,5858.0,0.08255,727.3927469130099,1.2093444058488
Kepler-131 c,Kepler-131,0.84,0.17391,5685.0,0.02191,675.0874250097588,1.0517438955544953
Kepler-320 b,Kepler-320,1.14,0.085,6435.0,0.37419,1182.7224297235616,2.3669549929066105
Kepler-169 e,Kepler-169,2.2,0.105,4997.0,-0.49611,644.7964628233823,0.31907295908416533
Kepler-249 c,Kepler-249,1.51,0.058,3568.0,-1.49485,488.22307208828755,0.0320000015974484
Kepler-174 b,Kepler-174,1.96,0.1,4880.0,-0.5704,633.0598870270682,0.26890569500292505
Kepler-231 c,Kepler-231,1.93,0.114,3767.0,-1.03621,453.46092568653495,0.09200046025155101
Kepler-197 c,Kepler-197,1.23,0.09,6004.0,0.22187,1052.909492778093,1.6667482200228836
Kepler-151 b,Kepler-151,3.06,0.116,5460.0,-0.33413,673.4157992409347,0.4633082141211788
Kepler-241 b,Kepler-241,2.33,0.094,4699.0,-0.60729,639.2317960776201,0.24700742029521888
Kepler-232 b,Kepler-232,3.08,0.054,5847.0,0.05183,1232.5524690426053,1.1267563129514706
Kepler-233 b,Kepler-233,2.43,0.077,5360.0,-0.32754,829.6872826589805,0.4703920790191777
Kepler-143 b,Kepler-143,2.41,0.127,5848.0,0.29363,923.7414580345262,1.966210450194286
Kepler-332 d,Kepler-332,1.18,0.189,4955.0,-0.5837,456.9712670568738,0.2607954439026603
HIP 9618 b,HIP 9618,3.82838127,0.145,5649.0,-0.0716,700.5849358911876,0.8480080988896919
Kepler-10 b,Kepler-10,1.47,0.01685,5708.0,0.05467,2210.1021309443922,1.1341487017888376
Kepler-453 b,Kepler-453,6.204,0.7903,5527.0,-0.2205,275.4379674791847,0.6018662628995736
TOI-1420 b,TOI-1420,11.89,0.071,5510.0,-0.15181,956.0115111389094,0.7050014334091791
TOI-6109 b,TOI-6109,4.8704,0.0599,5660.0,-0.05453,1100.7758290769525,0.8820028734322441
HD 24040 c,HD 24040,9.35,1.3,5776.49,0.27569,285.756172224898,1.886644179131182
Kepler-440 b,Kepler-440,1.86,0.242,4134.0,-1.102,299.66575303833037,0.0790678627999825
WASP-154 b,WASP-154,10.76062147,0.044,4774.0,-0.50063,993.4841840572399,0.31576936953453477
TOI-1221 b,TOI-1221,2.91,0.387,5592.0,-0.01689,442.5545532861754,0.9618558705821285
Kepler-490 b,Kepler-490,11.65,0.0453,6045.0,0.36497,1611.5292587067113,2.317234575546049
TOI-5205 b,TOI-5205,11.6,0.0199,3430.0,-1.7122,735.4755804953804,0.01939992272390983
TOI-1266 d,TOI-1266,1.74,0.1513,3563.0,-1.58021,287.7880999696541,0.026289964520097495
TOI-1670 b,TOI-1670,2.06,0.103,6170.0,0.40046,1090.7900897785664,2.514548403862964
HATS-66 b,HATS-66,15.815899,0.04714,6626.0,0.76716,1991.3151909855253,5.850055684645671
K2-13 b,K2-13,1.89,0.2114,5698.0,-0.13534,559.3160789957074,0.7322510447666098
Kepler-436 b,Kepler-436,2.73,0.339,4651.0,-0.701,318.92968712205766,0.1990673338987187
Kepler-186 f,Kepler-186,1.17,0.432,3755.0,-1.26,204.78725397257057,0.054954087385762455
Kepler-441 b,Kepler-441,1.64,0.64,4340.0,-1.051,189.76005996631392,0.08892011178579486
K2-155 c,K2-155,2.6,0.0946,4258.0,-1.22915,445.46309251256605,0.058999726713977324
TOI-712 d,TOI-712,2.474,0.3405,4622.0,-0.72793,313.33126913309326,0.18709836830033227
TOI-2088 b,TOI-2088,3.6831179,0.472,5081.0,-0.36151,328.621744360067,0.43500074425308805
WASP-1 b,WASP-1,16.623,0.03889,6110.0,0.44091,1816.9932935375255,2.7600058336054962
KELT-3 b,KELT-3,17.48604,0.04123,6304.0,0.62523,1962.2106499011447,4.219198907547081
WASP-107 b,WASP-107,10.53646,0.055,4425.0,-0.87943,714.5061169411435,0.1319988051498575
GJ 357 c,GJ 357,1.66,0.061,3505.0,-1.79833,399.75819768134767,0.01590999341880535
Kepler-435 b,Kepler-435,22.31,0.0948,6161.0,1.129,1729.380776999974,13.458603540559483
Qatar-5 b,Qatar-5,12.408363,0.04127,5747.0,0.05614,1413.3917808525532,1.1379940726474664
TOI-5799 b,TOI-5799,1.733,0.0348,3452.0,-1.82974,519.78072906871,0.014799941542441162
WASP-132 d,WASP-132,12.8,2.71,4686.0,-0.57512,121.27747615066208,0.26599899758559764
HATS-56 b,HATS-56,18.920792,0.06043,6536.0,0.89763,1895.9461532954235,7.9000529108322155
HD 97658 b,HD 97658,2.12,0.0805,5212.0,-0.45469,754.1788617006797,0.3510023305013026
HAT-P-12 b,HAT-P-12,10.749,0.0384,4650.0,-0.678,960.2386526932762,0.2098939883623524
HAT-P-18 b,HAT-P-18,11.153,0.0559,4803.0,-0.569,847.4008435280706,0.26977394324449205
HAT-P-33 b,HAT-P-33,20.73665,0.04995,6446.0,0.618,1775.3216513166872,4.14954042634363
HD 149026 b,HD 149026,8.29466,0.04364,6179.0,0.48,1754.2941896336724,3.019951720402016
TOI-6383 A b,TOI-6383 A,11.29,0.02292,3444.0,-1.48678,780.2656519463379,0.03260018014965564
WASP-45 b,WASP-45,10.603714,0.03963,5150.0,-0.33555,1151.185364909114,0.4617958226257791
WASP-117 b,WASP-117,11.88154,0.09459,6040.0,0.27413,1058.4118246738835,1.879879448302376
HATS-16 b,HATS-16,14.5717,0.03744,5738.0,0.17319,1587.3561388139224,1.4900128025794255
NGTS-21 b,NGTS-21,14.90794433,0.0236,4660.0,-0.53854,1327.2532407594254,0.2893743281185109
HD 21520 b,HD 21520,2.697,0.1726,5871.0,0.06595,695.043362411704,1.163992012163208
TOI-3353.01,TOI-3353,2.6667555,0.060118218,6365.0,-0.0264,1116.7134487813184,0.9410224835267512
K2-14 b,K2-14,4.81,0.0627,3789.0,-0.96847,635.7604764879039,0.10753008769803685
K2-15 b,K2-15,2.48,0.091,5131.0,-0.45314,709.9685318133206,0.3522572984011362
K2-17 b,K2-17,2.23,0.119,4320.0,-0.9966,454.0684377877429,0.100785951441503
KIC 5437945 b,KIC 5437945,6.4,1.19671,6340.0,0.64137,367.6146715928075,4.378950137812174
Kepler-442 b,Kepler-442,1.34,0.409,4402.0,-0.932,254.2044459301104,0.11694993910198709
HD 67087 b,HD 67087,13.1,1.08,6330.0,0.54,365.03366444177425,3.4673685045253166
TOI-1411 b,TOI-1411,1.19880592,0.02122,4115.0,-1.01323,1065.0367804118832,0.09699961265109992
K2-285 c,K2-285,3.53,0.0824,4975.0,-0.42183,759.6677504853911,0.3785907510774829
Kepler-785 b,Kepler-785,13.02,0.025,4739.0,-0.68251,1186.990632450298,0.2077255894437321
HATS-38 b,HATS-38,6.882326,0.05036,5732.0,0.07151,1290.860867064183,1.178989670171637
HD 33844 c,HD 33844,13.5,2.24,4861.0,1.14922,359.93641501788653,14.100028808959001
HD 32963 b,HD 32963,13.4,3.41,5727.0,0.06398,156.1933740115463,1.1587239937145235
Kepler-437 b,Kepler-437,2.14,0.288,4551.0,-0.762,334.0785192418385,0.17298163592151014
HIP 78530 b,HIP 78530,12.0,740.0,10500.0,1.3684,22.46616457945136,23.3560824662522
1RXS J160929.1-210524 b,1RXS J160929.1-210524,18.647,330.0,4060.0,-0.37,12.367668214463562,0.42657951880159267
Kepler-296 c,Kepler-296,2.0,0.0521,3740.0,-1.50864,511.0529908539187,0.030999879094111844
TOI-4603 b,TOI-4603,11.67975789,0.0888,6264.0,1.01703,1675.3124387551331,10.399920034503667
Kepler-731 b,Kepler-731,13.88,0.0505,5849.0,0.03524,1262.4352335943433,1.0845260797105423
K2-265 b,K2-265,1.70824866,0.03359,5420.0,-0.18243,1365.627626723388,0.6570070049599265
WASP-2 b,WASP-2,12.116929,0.03144,5180.0,-0.31336,1309.0719803627342,0.4860041749236721
HD 106315 c,HD 106315,4.35,0.1536,6327.0,0.39454,890.1930269933521,2.480504390069443
WASP-28 b,WASP-28,13.66374747,0.0442,6084.0,0.15,1441.5631139255838,1.4125375446227544
NGTS-33 b,NGTS-33,18.38272835,0.048,7437.0,0.77159,1978.4345026004767,5.910034280967362
Kepler-856 b,Kepler-856,9.3,0.0787,5535.0,-0.02166,978.6838679856633,0.9513492935101299
HD 113538 b,HD 113538,13.2,1.24,4462.0,-1.04576,136.73948923386502,0.08999947996372012
Kepler-79 e,Kepler-79,3.49,0.386,6174.0,0.342,544.8176186074834,2.197859872784825
Kepler-79 c,Kepler-79,3.72,0.187,6174.0,0.342,782.7516516033721,2.197859872784825
Kepler-296 d,Kepler-296,2.09,0.118,3740.0,-1.50864,339.58132008157,0.030999879094111844
BD+15 2375 b,BD+15 2375,13.8,0.576,4649.0,1.57,904.3437764930754,37.15352290971726
HD 5583 b,HD 5583,12.8,0.53,4830.0,1.61,964.7323929145773,40.73802778041128
HD 113538 c,HD 113538,13.8,2.44,4462.0,-1.04576,97.47873457829166,0.08999947996372012
HD 30669 b,HD 30669,14.3,2.69,5400.0,-0.14602,155.83451580168023,0.7144634230613506
Kepler-79 b,Kepler-79,3.47,0.117,6174.0,0.342,989.5821776184123,2.197859872784825
Kepler-296 e,Kepler-296,1.53,0.169,3740.0,-1.50864,283.753641458315,0.030999879094111844
Kepler-296 f,Kepler-296,1.8,0.255,3740.0,-1.50864,231.00144985458186,0.030999879094111844
TOI-178 g,TOI-178,2.939,0.1275,4316.0,-0.86646,472.796990576904,0.13600034184601276
WASP-180 A b,WASP-180 A,13.89916,0.048,6600.0,0.31533,1521.4464711242051,2.0669501376869572
TOI-1201 b,TOI-1201,2.415,0.0287,3476.0,-1.46852,704.6506348691445,0.03400008478258593
TOI-421 b,TOI-421,2.64,0.0554,5291.0,-0.26777,1012.3889902568038,0.5397964200837587
HD 12484 b,HD 12484,13.2,0.297,5920.0,0.02217,516.6650342160102,1.0523737338210335
HIP 65407 b,HIP 65407,14.3,0.177,5460.0,-0.18603,593.6775997687779,0.6515833827207071
HD 108341 b,HD 108341,13.3,2.0,5122.0,-0.37001,158.8646601694206,0.42656969655826615
HD 103720 b,HD 103720,14.1,0.0498,5017.0,-0.45834,956.8527834133412,0.3480647158109917
HR 2562 b,HR 2562,12.44199,27.0,6597.0,0.53147,72.6491293324232,3.399930191071531
WASP-195 b,WASP-195,10.31226224,0.063,6300.0,0.5414,1512.6014806860057,3.4785640153042383
TOI-1789 b,TOI-1789,16.14093221,0.04882,5991.0,0.7364,1922.4095195508303,5.450043893417615
CoRoT-28 b,CoRoT-28,10.704595,0.0603,5150.0,0.38849,1415.82194601777,2.4461889498206966
WASP-98 b,WASP-98,12.823096,0.03762,5473.0,-0.3578,1166.5017651671712,0.4387326951325296
Kepler-10 c,Kepler-10,2.355,0.241,5708.0,0.05467,584.3913441173361,1.1341487017888376
TOI-4087 b,TOI-4087,13.04725353,0.04469,6060.0,0.17609,1455.332133445806,1.4999956513820392
HD 62364 b,HD 62364,12.1,6.15,6255.0,0.43297,143.83008530474018,2.7100044249512933
TOI-2019 b,TOI-2019,5.33275337,0.128,5626.0,0.44075,1001.4454808758763,2.7589891971621023
TOI-1798.02,TOI-1798,1.464,0.010789,5165.0,-0.41567,2106.8649555133306,0.3839989174247229
TOI-4600 b,TOI-4600,6.8,0.349,5170.0,-0.37675,378.8301905486834,0.4200006862466315
K2-140 b,K2-140,13.56286665,0.068,5585.0,-0.04915,1036.3413803611325,0.8929970002260261
Kepler-434 b,Kepler-434,12.67,0.1143,5977.0,0.33,994.3097103487056,2.137962089502232
Kepler-433 b,Kepler-433,16.25,0.0679,6360.0,0.88,1770.5569841162276,7.5857757502918375
HATS-43 b,HATS-43,13.22662,0.04944,5099.0,-0.39794,994.3071556493225,0.4000000079872419
Kepler-685 b,Kepler-685,10.58,0.0265,5963.0,-0.05138,1657.9707290490833,0.8884234228715644
TOI-1806.01,TOI-1806,3.4095367,0.087735044,3272.0,-1.77852,337.1539458805597,0.01665252138324201
HD 207897 b,HD 207897,2.34302132,0.117,5106.0,-0.42136,637.6933161518563,0.37900068944549237
HD 110067 b,HD 110067,2.2,0.0793,5266.0,-0.36224,801.3979040514092,0.43427017128316153
TOI-3474 b,TOI-3474,14.67255574,0.0502,6020.0,0.26951,1449.006845983869,1.8599873905218927
TOI-1333 b,TOI-1333,15.647764,0.0626,6274.0,0.71349,1675.4448207479406,5.169993534815559
HIP 109384 b,HIP 109384,13.5,1.134,5180.0,-0.31878,217.29176552674213,0.4799765281589694
HD 220842 b,HD 220842,13.1,0.74,5960.0,0.35703,396.9048776259511,2.2752545943631226
Kepler-445 d,Kepler-445,1.25,0.0439,3157.0,-2.09994,396.12069813936273,0.007944379828063688
Kepler-445 c,Kepler-445,2.51,0.0301,3157.0,-2.09994,478.3838923625277,0.007944379828063688
Kepler-432 b,Kepler-432,12.834305,0.301,4995.0,0.92561,863.3045863343059,8.425777761867362
TOI-5181 A b,TOI-5181 A,13.34989601,0.0522,6060.0,0.45788,1583.7241687684223,2.869987465614007
HD 20329 b,HD 20329,1.72,0.018,5596.0,0.04922,2131.6384403000247,1.120005099338192
TOI-260 b,TOI-260,1.71,0.0943,4026.0,-1.05899,492.08649872422444,0.08729914695281281
WASP-87 b,WASP-87,15.524465,0.02946,6450.0,0.53683,2206.154506412643,3.442151649884314
Kepler-1624 b,Kepler-1624,5.7,0.0327,3636.0,-1.32262,717.9859067015121,0.047575131787886964
HAT-P-68 b,HAT-P-68,12.016048,0.02996,4508.0,-0.77911,1025.643404043908,0.16629913873131472
L 98-59 d,L 98-59,1.627,0.0494,3415.0,-1.91364,415.69166965787014,0.012200004756607694
TOI-2141 d,TOI-2141,3.97,0.2906,5635.0,-0.05,501.0683725610799,0.8912509381337456
TOI-2497 b,TOI-2497,11.14172682,0.1166,7360.0,1.16732,1594.1365551603972,14.700090213722863
TOI-5795 b,TOI-5795,5.62,0.064,5715.0,0.05308,1132.9866926055447,1.130004049940676
HR 858 b,HR 858,2.004,0.04888,6354.0,0.36361,1550.1784575140482,2.3099894690339875
Kepler-445 b,Kepler-445,1.58,0.0217,3157.0,-2.09994,563.4169768616247,0.007944379828063688
Kepler-446 d,Kepler-446,1.35,0.0403,3359.0,-2.24766,379.73206661569014,0.005653794252375347
8 UMi b,8 UMi,13.5,0.462,4847.0,1.72346,1103.0337682885718,52.900527177961074
TOI-1798.01,TOI-1798,2.448,0.074984,5165.0,-0.41567,799.1770319007143,0.3839989174247229
K2-133 c,K2-133,1.603,0.04341,3655.0,-1.47886,569.553995705562,0.03320014649314925
HAT-P-16 b,HAT-P-16,14.68376472,0.0413,6140.0,0.29447,1620.642672993791,1.9700171185549737
HAT-P-13 b,HAT-P-13,14.258,0.04383,5653.0,0.346,1620.5374079382657,2.218196419800219
2MASS J02192210-3925225 b,2MASS J02192210-3925225,16.14096,156.0,3064.0,-2.23,6.165701518919764,0.00588843655355589
AU Mic b,AU Mic,3.95677019,0.0649,3678.0,-1.0381,600.340230338206,0.09160095468444289
WASP-32 b,WASP-32,10.76064,0.0394,6140.0,0.19345,1565.5220358563458,1.5611692913659057
TOI-4201 b,TOI-4201,13.67495645,0.04,3794.0,-1.11919,729.8225873423531,0.0759993713661527
HD 118203 c,HD 118203,12.4,6.28,5742.0,0.6458,160.8847848434654,4.423845998088854
TOI-1386 c,TOI-1386,10.3,0.75,5735.0,0.0103,322.9157026105823,1.0240001022367002
NGTS-24 b,NGTS-24,13.60770257,0.0479,5820.0,0.44592,1641.939078214162,2.792029483027305
WASP-66 b,WASP-66,15.6926,0.0546,6600.0,0.63724,1716.953267456496,4.337505115592169
Qatar-8 b,Qatar-8,14.403565,0.0474,5738.0,0.22789,1455.8885318662908,1.6900128236122105
TOI-1136 e,TOI-1136,2.639,0.14,5770.0,-0.02687,731.582449125174,0.9400046457446575
KELT-18 b,KELT-18,17.59813,0.0455,6670.0,0.81291,2080.9737291974384,6.499949761981433
TOI-431 d,TOI-431,3.29,0.098,4850.0,-0.56509,641.4447546289026,0.2722137133907569
HAT-P-22 b,HAT-P-22,12.89035,0.0414,5302.0,-0.114,1279.512772053086,0.7691304402866096
K2-287 b,K2-287,9.494023,0.1206,5695.0,-0.10829,752.1399242369413,0.7793095530392552
K2-138 b,K2-138,1.51,0.03385,5356.3,-0.28654,1281.2399133724502,0.5169636416648801
Kepler-449 c,Kepler-449,2.764,0.1979,5649.18,0.296,741.0062973877814,1.9769696401118606
